Conformers numbered 1-30 were used for training.
Conformers numbered 31-80 were used for testing.
Conformers numbered 81-86 were used as the mixed training set

diethyl ether1
H   	    2.36299	   -3.82546	   -1.14976
H   	    1.61700	   -4.05824	    0.43557

diethyl ether35
C   	    0.00000	    0.00000	    0.00000
C   	    1.51700	    0.00000	    0.00000
O   	    1.93661	   -1.35554	    0.00000
C   	    1.06381	   -2.21089	   -0.72122
C   	    1.51240	   -3.66005	   -0.72122
H   	   -0.38059	    1.02886	   -0.00180
H   	   -0.40954	   -0.50321	    0.88581
H   	   -0.41132	   -0.50748	   -0.88254
H   	    1.91768	    0.52118	    0.89190
H   	    1.91768	    0.52118	   -0.89190
H   	    1.00164	   -1.81070	   -1.75255
H   	    0.05935	   -2.10238	   -0.26629
H   	    0.80414	   -4.27770	   -1.28716
H   	    2.50195	   -3.78244	   -1.18101
H   	    1.57345	   -4.07172	    0.29485

diethyl ether36
C   	    0.00000	    0.00000	    0.00000
C   	    1.51700	    0.00000	    0.00000
O   	    1.93661	   -1.35554	    0.00000
C   	    1.15754	   -2.18188	   -0.85075
C   	    1.60612	   -3.63103	   -0.85075
H   	   -0.38059	    1.02886	   -0.00180
H   	   -0.40954	   -0.50321	    0.88581
H   	   -0.41132	   -0.50748	   -0.88254
H   	    1.91768	    0.52118	    0.89190
H   	    1.91768	    0.52118	   -0.89190
H   	    1.21743	   -1.74390	   -1.86675
H   	    0.10592	   -2.08797	   -0.51467
H   	    0.97146	   -4.22590	   -1.51914
H   	    2.64355	   -3.73861	   -1.19393
H   	    1.54695	   -4.07993	    0.14955

diethyl ether37
C   	    0.00000	    0.00000	    0.00000
C   	    1.51700	    0.00000	    0.00000
O   	    1.93661	   -1.35554	    0.00000
C   	    1.26592	   -2.14833	   -0.96707
C   	    1.71451	   -3.59748	   -0.96707
H   	   -0.38059	    1.02886	   -0.00180
H   	   -0.40954	   -0.50321	    0.88581
H   	   -0.41132	   -0.50748	   -0.88254
H   	    1.91768	    0.52118	    0.89190
H   	    1.91768	    0.52118	   -0.89190
H   	    1.44511	   -1.67342	   -1.95196
H   	    0.18162	   -2.06453	   -0.75507
H   	    1.16504	   -4.16598	   -1.72753
H   	    2.78559	   -3.69464	   -1.18831
H   	    1.53792	   -4.08272	    0.00193

diethyl ether38
C   	    0.00000	    0.00000	    0.00000
C   	    1.51700	    0.00000	    0.00000
O   	    1.93661	   -1.35554	    0.00000
C   	    1.38728	   -2.11076	   -1.06838
C   	    1.83587	   -3.55992	   -1.06838
H   	   -0.38059	    1.02886	   -0.00180
H   	   -0.40954	   -0.50321	    0.88581
H   	   -0.41132	   -0.50748	   -0.88254
H   	    1.91768	    0.52118	    0.89190
H   	    1.91768	    0.52118	   -0.89190
H   	    1.68115	   -1.60035	   -2.00688
H   	    0.28530	   -2.03244	   -0.98374
H   	    1.38186	   -4.09886	   -1.90911
H   	    2.92586	   -3.65122	   -1.16426
H   	    1.54649	   -4.08007	   -0.14572

diethyl ether39
C   	    0.00000	    0.00000	    0.00000
C   	    1.51700	    0.00000	    0.00000
O   	    1.93661	   -1.35554	    0.00000
C   	    1.51973	   -2.06976	   -1.15311
C   	    1.96832	   -3.51892	   -1.15311
H   	   -0.38059	    1.02886	   -0.00180
H   	   -0.40954	   -0.50321	    0.88581
H   	   -0.41132	   -0.50748	   -0.88254
H   	    1.91768	    0.52118	    0.89190
H   	    1.91768	    0.52118	   -0.89190
H   	    1.92188	   -1.52583	   -2.03065
H   	    0.41533	   -1.99219	   -1.19714
H   	    1.61858	   -4.02559	   -2.06106
H   	    3.06218	   -3.60902	   -1.12213
H   	    1.57254	   -4.07201	   -0.29110

diethyl ether40
C   	    0.00000	    0.00000	    0.00000
C   	    1.51700	    0.00000	    0.00000
O   	    1.93661	   -1.35554	    0.00000
C   	    1.66122	   -2.02596	   -1.21994
C   	    2.10981	   -3.47512	   -1.21994
H   	   -0.38059	    1.02886	   -0.00180
H   	   -0.40954	   -0.50321	    0.88581
H   	   -0.41132	   -0.50748	   -0.88254
H   	    1.91768	    0.52118	    0.89190
H   	    1.91768	    0.52118	   -0.89190
H   	    2.16357	   -1.45102	   -2.02291
